,psalMean,psalStd,presMean,presStd,cndcMean,cndcStd,tempMean,tempStd,startDate,endDate,nProf
69.0,36.424851485148515,0.16212750452274363,15.038235294117655,8.348463356770276,,,17.780352941176474,0.7881649403577182,2010-04-12,2010-05-14,102.0
70.0,36.506617391304346,0.14463065983761872,15.120869565217387,8.460107581458704,,,18.919060869565225,0.8014107329759579,2010-05-15,2010-06-16,115.0
71.0,36.53214285714285,0.1383258516587319,15.16326530612245,8.223255779775348,,,20.170234693877553,0.9476760375708502,2010-06-17,2010-07-19,98.0
72.0,36.55009243697482,0.11346857935850782,15.069747899159665,8.099670997941194,,,21.288638655462172,0.7071920211401417,2010-07-20,2010-08-21,119.0
73.0,36.603495412844026,0.14445437725590987,15.049541284403672,8.037316023505964,,,22.6996146788991,0.795936751957006,2010-08-22,2010-09-23,109.0
74.0,36.63804166666667,0.15072449014617514,15.112499999999999,8.116302632421528,,,22.193145833333343,0.5961286328719873,2010-09-24,2010-10-26,96.0
75.0,36.614846153846145,0.13939136933882873,15.120879120879119,7.951918237947602,,,20.710186813186812,0.9271398062151257,2010-10-27,2010-11-28,91.0
76.0,36.55928125,0.10158403648336631,15.1390625,8.110988376300156,,,18.947578124999993,0.883689071309578,2010-11-29,2010-12-31,64.0
77.0,36.404569444444434,0.17797909565403428,15.008333333333333,7.568220249601547,,,17.43775,1.0759489719038005,2011-01-01,2011-02-03,72.0
78.0,36.40606849315067,0.1539801871063585,14.973972602739725,7.407747959573969,,,16.825534246575334,0.8510192758326107,2011-02-04,2011-03-09,73.0
79.0,36.408866666666654,0.14015819956019301,14.991666666666665,7.976135839982486,,,16.83898333333333,0.8858758854733979,2011-03-10,2011-04-11,60.0
80.0,36.3645652173913,0.11175760519463801,15.067391304347826,8.042168152869834,,,17.380456521739124,0.934135315121167,2011-04-12,2011-05-14,46.0
81.0,36.455694915254234,0.16068830979487597,15.07118644067797,8.143667962192078,,,18.632288135593225,1.3038729847550528,2011-05-15,2011-06-16,59.0
82.0,36.455547444141665,0.1356918531788368,16.44087591240876,7.485402998547607,,,19.71292700774478,1.0730003520680003,2011-06-17,2011-07-19,137.0
83.0,36.57352542372882,0.0993789872598491,16.16949152542373,7.368731680340291,,,21.026754237288152,0.5933068120900772,2011-07-20,2011-08-21,118.0
84.0,36.676931818181835,0.057441783713569124,16.942045454545454,7.367975463768302,,,22.569318181818183,0.2548750672300192,2011-08-22,2011-09-23,88.0
85.0,36.70066666666667,0.06877054424026344,17.112121212121213,7.308399874107297,,,22.389888888888894,0.3616933216924469,2011-09-24,2011-10-26,99.0
